Country,Year,GDP,Consumption,Public_Consumption,Public_Investment,Private_Investment,Debt,Taxes,Wages,Private_Capital,Public_Capital,DebttoGDP
Romania,2007,140827.54054948693,93223.10493214168,21674.169700982013,8680.900364117842,49772.04016330134,15557.100297914598,48935.782853359815,47776.89506785832,218905.35823051972,46412.00416804502,0.10011820092139902
Romania,2008,153935.50216322934,96681.43823245265,24445.436216238926,9967.761582727771,57398.03419162432,17378.712143487213,49726.025958751634,55812.156088545395,243883.71807209574,52608.90154839066,0.1075086628323818
Romania,2009,145443.7539926825,89974.21453046054,23417.62007085197,8374.47006214066,37821.36012544282,31695.684999128873,43963.41250943725,49755.618793193564,274036.7920001087,59945.31153667807,0.18762166989565549
Romania,2010,139763.07705714472,88200.03921483191,20995.6210104355,7818.674974401429,35878.9568854709,40004.46613363543,45064.92233284678,46802.13938694146,286330.22084712086,65580.41225042526,0.26276539393150555
Romania,2011,146045.1435378955,92234.08853699936,19754.4621677754,7513.310069265074,39093.75560077172,46317.986779543084,47302.03578168324,45911.779279516726,304796.7303950348,72522.71317708903,0.3008247924971233
Romania,2012,148826.65270714927,93932.84475022435,20493.67548395368,6823.746848425281,40195.61129866245,52821.994786547584,48027.755224135726,46215.76001025597,317225.5715857022,77302.69815583443,0.3322220791815528
Romania,2013,149241.45131819366,90870.8953275907,21316.001044113807,6608.927173061863,36422.552858261544,55729.47011224223,50061.185069172534,47704.09814669799,320119.1759223429,78539.89361127892,0.3576412553520457
Romania,2014,155382.96378876086,93512.32503406415,22030.740327841777,6971.282877079978,38243.837482967916,60281.39064370948,53441.512861802716,50638.85792146662,332525.3889473437,82400.83789740846,0.375833994770436
Romania,2015,160289.0,96758.4,22346.6,8317.9,39947.5,59396.8,56678.2,51410.0,344594.216919236,85928.6710458921,0.3705606747811765
Romania,2016,164872.3324671234,100966.11937947871,25240.17639184188,5968.1864713756995,37983.10890621309,61709.68186471376,53214.42633278211,58952.476572958505,349854.566387667,89333.77791226203,0.38024633400817087
Romania,2017,178386.09654327604,110627.6078551468,28002.23940588753,4665.0461279332385,40810.588370401565,61691.70845614975,55384.33564292003,66548.15679669256,365341.84368265356,92937.6653302133,0.36136728842183874
Romania,2018,188008.4648506716,118276.18181985109,31472.810569128083,4736.643989680594,39878.444009878716,64944.50106040157,59679.49247619834,71919.28094674122,383333.04579250223,94959.53731436741,0.3762500803151859
Romania,2019,195454.02037315784,119960.18132810587,34318.444358875626,6609.199425911016,45460.758917632236,68229.25053383275,62426.05103791088,75745.1780025904,395645.3773059662,96350.82362820845,0.3988876762481116
Romania,2020,188422.2706001337,113608.51603613487,35563.62171520647,8358.503179800127,44206.935564050254,87776.02550696813,61137.87133380187,74529.28673054837,345312.1415082498,81211.73130138865,0.5435227994748905
Romania,2021,198948.73276644928,120843.30884174028,35425.163047965,8111.367951787335,48748.36952035004,96141.00553124743,65228.597374721365,75374.06092627755,366699.9247369197,86467.3443183176,0.5853548217203778
Romania,2022,207280.0425224055,129646.82779902259,34526.49529743537,9084.66092811056,52076.95374211933,99260.43496877262,71268.43744924627,77640.30179096104,384240.3465108464,90837.01252909812,0.6486692995803792
Romania,2023,211960.43924174114,128802.82896991748,36457.196340530994,11537.148356139101,56271.12499670437,103888.97677239052,72828.83809222495,82359.3424556408,395150.09011113143,93653.72797185523,0.7436114048633318
Romania,2024,213901.76924240132,132122.66747315894,39602.29850294874,12547.285649478301,54099.31952215334,117319.52215333434,73163.46590049902,89424.82988053834,401023.2695186986,95284.11755542549,0.9067643558394279
Slovakia,1995,37481.349139283906,18794.514594751203,9335.329196745455,1212.4870228639031,9936.744006373887,7989.087133924046,16646.70803254545,14747.096743040636,95518.7286203298,20412.438483612255,0.08828390855685243
Slovakia,1996,39775.0213660407,20235.37292402929,10433.095419582844,1861.732843646779,13334.950222899777,11756.63502182801,17154.73633150856,16188.760307670987,96976.01496433142,20651.8215551795,0.12796473327216343
Slovakia,1997,41956.160241874524,20917.179570240794,9918.151387539143,2598.4234963826802,14982.399308929922,13656.84051398337,17756.61375661376,17702.62390670554,100283.51028471957,21390.45871124535,0.1507239929379549
Slovakia,1998,43561.643835616436,22179.618486749456,10319.421328895149,2130.329023172449,16331.45563948278,13494.8576793411,17782.61426193829,18316.690137839796,104330.10270328767,22774.39852504109,0.14518506289308178
Slovakia,1999,43355.8208690249,22586.436465314455,9271.00439394612,1646.176379210865,13633.438373796103,21260.929386179043,17842.528072433535,17581.77621943101,109413.29513472105,23598.632709491587,0.22097609520397196
Slovakia,2000,43698.06013010608,22898.86499052531,9145.324190744106,1637.6565277696382,11758.190236183555,21440.73922131708,17719.04120025787,17760.065639102155,112394.29057528572,23988.25271010772,0.2511621789919798
Slovakia,2001,44976.16400670799,24178.553258841926,9475.419720751446,1808.3322341768574,13380.188803678091,23376.420267189238,17313.975617568918,17834.97578715306,113722.90947122835,24385.98044664338,0.2758372189800288
Slovakia,2002,46963.14417342237,25329.809649655366,9637.334380914966,1955.8230063212025,13364.344130566764,22053.140959251454,17677.225813363806,18571.30102496339,116317.04306930429,24946.90172639925,0.2629764300787444
Slovakia,2003,49243.99756446755,25787.351687593593,10128.688268303518,1597.0839435878024,12464.001843105632,21656.162061645296,18598.581466914606,19023.483140520348,117893.71207923017,25474.54415701219,0.2672366308761166
Slovakia,2004,51897.474331109945,27943.9406430338,9942.291838417148,1563.666341902121,12829.948287491568,22513.677583751778,18707.786854530463,18843.888181068727,119865.87865616428,25874.2575795464,0.28941678171410085
Slovakia,2005,55263.29131751285,29340.468981057675,10437.011478064926,1945.0742905429195,14975.14259559186,19700.584465882686,20048.447292444194,20124.216604464476,122005.97917091248,26197.864638478823,0.25312281745273285
Slovakia,2006,60196.200108266545,31880.00897820145,11670.473600126752,2319.412719998944,15877.15707891575,20523.64039662525,20834.84070294036,21527.350506344155,126164.1836226726,26995.480612865762,0.2582289242849623
Slovakia,2007,66708.5311142414,34916.36974869494,11826.252678180377,2255.9452645036044,17497.484581967117,20377.13514601262,22459.30941417394,23535.671587021625,130058.94002960651,28023.20799803347,0.2580539507086366
Slovakia,2008,70286.07904675779,37929.357944571515,12704.611947444013,2433.9592531517633,18014.468854726314,20883.876801957547,23857.86478004149,24870.365444970477,134983.0684794542,28775.324731944034,0.27928432295876515
Slovakia,2009,66416.88440960557,38369.2090746962,13652.585956617311,2633.9637509850277,14412.405126290903,24180.56073991124,23280.038156857863,24957.38459624238,139988.58248616554,29798.90407323762,0.35112607595648127
Slovakia,2010,70926.85091539557,39044.45912196331,14007.513054965015,2593.655183801523,15497.32708621437,28834.341266073607,23833.825259551282,25807.343804825694,142665.29494737,31317.061946058217,0.3939255675305231
Slovakia,2011,72743.93711662672,39178.71795913393,13634.480237234431,2729.719299670959,17416.013324125604,31476.418735020514,26499.776577162123,26578.58390543121,144424.94527990057,32360.970376458743,0.42607262169916027
Slovakia,2012,73885.7154310224,40199.727416671674,13653.819173030286,2416.5714629306717,15553.284027819534,38189.72601366926,26357.905918665947,27029.543222496144,147783.85001640875,33475.02402936176,0.5157695202339422
Slovakia,2013,74405.34694325102,39833.4313539808,13904.444821020943,2524.4470140252593,15767.302305644993,40633.27983731895,28451.938316769505,27456.912449286774,149971.70755407517,34355.66596696936,0.5478490683080866
Slovakia,2014,76420.15850518037,40562.45383586529,14405.006687561136,3151.937396442617,16182.799992014852,40802.30770766374,29595.951530153914,28634.439941708424,151896.67730139132,35279.146083860025,0.5349138342500159
Slovakia,2015,80376.3,41901.2,15274.0,5188.5,19547.7,41473.6,33231.1,30443.0,153988.7871056184,36912.23074806282,0.5159928984041315
Slovakia,2016,81941.99319338615,43466.35344195806,15902.880261823733,2793.72345872361,17748.697406860825,42720.938870985556,31388.529148972484,32129.928018552542,156478.77259590762,40204.27505192616,0.5193173651459907
Slovakia,2017,84297.81914154743,46077.53060941004,16386.799753934076,2844.5419006608063,17933.145476554284,43313.456234000754,32706.725140396487,34284.622864286706,159232.45199122932,41040.615635139045,0.5178532546221535
Slovakia,2018,87721.45133706467,47846.31529850746,16688.724347014926,3275.322605721393,18723.958333333332,43220.61567164179,33899.156560945274,36389.342350746265,162727.15609702203,42009.51303820215,0.5070504343241108
Slovakia,2019,89717.98107854207,49165.04559558942,18015.714109486347,3215.4142508753785,19451.998899253198,43073.26608656045,35388.155584866625,38237.191956957,165488.0447803559,43218.31091100319,0.505939828943124
Slovakia,2020,87398.62861378801,49370.18161601187,18564.862861378802,2973.128243143069,17288.269088213492,51047.90585618978,34263.528539659004,38039.93699036323,159073.48602154403,39091.11904921723,0.6303405542373564
Slovakia,2021,92341.62875423682,51328.959054575775,19561.363759946347,2783.7088325388336,18097.279367783798,55605.209258487244,36708.23439850646,39382.918562288156,165698.50646400254,41035.82859758374,0.664444637026016
Slovakia,2022,92844.7911917186,55916.96641167232,19730.060624482834,2852.896972153267,19441.798807774794,53623.62159515004,38547.3765979364,39448.3003191651,164216.77047880864,40991.81432191662,0.6840297574568159
Slovakia,2023,94805.88149523817,54158.870973930796,19268.11299469714,3368.7369059221683,20038.2174403524,52861.47328999977,40714.313122088606,39611.14905569156,165250.41430281886,41584.385424460466,0.7265604086330842
Slovakia,2024,96644.00388928886,55939.55273178009,20406.14863912001,3432.8169881762647,19733.16806329743,57697.00658358631,40562.38820150079,41122.698157041166,165972.14165964114,42112.06869456217,0.8043396058905978
Spain,1995,723868.9449032418,434671.5148527056,127219.12362874401,31837.02083076544,158504.09836065574,455448.04634537164,270189.3565881918,345674.68877110817,1.367754183288539e6,373514.46998507535,0.40836673831823633
Spain,1996,742741.4549670527,442274.6151249652,129518.63103362246,27689.575720218967,161145.5994364461,475940.0636933328,274794.6110157179,353023.3786818122,1.3968551157323685e6,387614.4510172249,0.4366267667318848
Spain,1997,769382.0208111623,456338.6839304718,130404.98994915454,28655.551614047534,170330.49544755823,490171.1599858106,289492.1366914981,373160.8430885657,1.429490769764657e6,397221.4390501909,0.43103450695450496
Spain,1998,802476.7779390421,471891.43686502177,134715.2394775036,30971.84325108853,186843.83164005802,502782.2931785195,307672.1335268505,390658.4905660377,1.466639965667182e6,407218.4688695586,0.4316847658690936
Spain,1999,837861.5767915205,492061.1460664667,140136.255507228,32495.812395309877,207292.76635277222,509865.1520909871,324306.40597947716,408749.63050546846,1.5146942011569864e6,419069.6518869067,0.4323190250435958
Spain,2000,881442.0079763704,517741.29881443374,146618.20953625438,32569.72518273511,228934.07924646442,509830.5361590919,334499.8434671349,430346.95849837345,1.57478480356839e6,431535.23150901904,0.4249368609738885
Spain,2001,915985.6256125448,534702.384841555,150907.5465534139,34676.24959163672,237246.65142110418,495110.61744527926,347606.66448872915,440243.0578242404,1.6451384179410543e6,442809.1601888326,0.4136346569266633
Spain,2002,941215.4612902821,543796.527612137,155777.89773654545,38272.84482217507,246385.12622870557,482249.26873972156,360509.43419912877,450244.17188696534,1.7171446128574063e6,455610.34503546153,0.4081374730854798
Spain,2003,968885.6432416772,552898.1483716775,161854.52526374234,40152.81365425005,262799.65236704244,462031.9629191512,367895.8549598049,458695.65217391297,1.7878233508881922e6,470642.0135496185,0.3950672637890675
Spain,2004,999057.9297687223,573590.6699037021,170737.74205164541,39964.2222402918,277990.86970158096,452899.8571212843,386498.5421724534,471239.5599800202,1.8658945507529685e6,486653.5627550699,0.3902555481344885
Spain,2005,1.0345457180118824e6,592054.663203772,178397.77958601317,43621.32578333129,300312.1063836902,438597.6391381405,410426.58254656516,485375.5865928015,1.9472817730481091e6,500759.5797117983,0.38033998222539706
Spain,2006,1.0763717373376032e6,612969.2503775423,185884.73443507878,46945.92307774696,323401.2017093834,419990.146411473,435998.8004327011,505486.9493504129,2.0366345944763524e6,517065.7780874339,0.3643092682551623
Spain,2007,1.114405535101146e6,632523.8902908204,196199.27191494644,52142.886691763546,332937.57498035004,397821.9501096265,457588.0114176975,526524.4280809168,2.134456161111056e6,535029.461458049,0.3451723702763978
Spain,2008,1.1229540797270425e6,635139.2548176413,210243.98615022763,52201.12453691085,312817.0961913126,444788.6698363667,412951.3541887486,550383.0895490749,2.2292762606371297e6,556571.3555619628,0.3923766857030362
Spain,2009,1.0806409378399064e6,605161.5437296056,221795.3108004673,55747.693671192035,250300.12488418,573596.4629577408,376442.21085283806,535443.9431172702,2.306066245789288e6,578473.5362666529,0.5270348180020318
Spain,2010,1.081655503449384e6,617811.2730084453,221573.96342749265,51172.388861552674,236603.63716698633,651870.8012411757,393263.91050681344,531029.3925670044,2.323669921460827e6,603729.4475573918,0.6001471798829313
Spain,2011,1.0747299825016593e6,617864.3979162895,220223.65695207063,40227.07616806452,216525.8754198596,747242.7039964601,389522.1142822663,518654.84020193486,2.3365436060524345e6,625132.1290567338,0.6913766360834293
Spain,2012,1.0439396993026724e6,610469.9907291709,206565.15780563504,32799.588858881856,195327.3005764037,934956.3666411383,393851.0218066024,487676.85114273045,2.33932058598634e6,635399.774212745,0.8887613916970089
Spain,2013,1.0290375334851661e6,595755.0340620641,203199.52644199415,24732.369495640654,181093.79859738538,1.0291912391768919e6,397902.09790209786,471704.9091511071,2.3352712437293977e6,633421.6510370572,0.9968588769797163
Spain,2014,1.04468431689978e6,608160.8028074128,203521.33211330205,22200.882846829096,188356.07485093165,1.0911558455923018e6,407361.4141637591,478930.32749796385,2.3292364279042236e6,629229.3703039673,1.038749584391534
Spain,2015,1.087112e6,622213.0,209317.0,28002.0,198930.0,1.114129e6,417645.0,497019.0,2.332406058995272e6,624786.0770536736,1.024852085157739
Spain,2016,1.118805045231738e6,637679.8310285738,211064.83879966525,22116.725780098037,203529.86888773763,1.1414089586737338e6,423739.6883593034,506142.1511975452,2.331026364596126e6,622930.535419809,1.023998778770881
Spain,2017,1.1512018497564814e6,659669.4052245781,212326.46234072905,22746.10124464997,217648.44787720763,1.165098932454371e6,436862.30137255864,519643.8234860038,2.3390921755233766e6,615714.1573195689,1.0286191776450742
Spain,2018,1.1787752085723733e6,673510.8224266351,217491.8807491103,25173.567219618446,231911.08691001733,1.1763110402364794e6,459199.5488224656,535432.021936563,2.358545638192941e6,609769.9667310399,1.026270141416641
Spain,2019,1.2018962525524634e6,677261.2667887375,224450.92080413378,26081.621305519075,244045.2109556998,1.1737628821504924e6,468164.4313639022,561621.4972534057,2.38698889335538e6,606259.2796149228,1.0186934166737123
Spain,2020,1.0704058998616035e6,588358.5796348607,232764.8965817961,28147.572373784293,220674.16156369084,1.276770622025897e6,443880.2206760574,532604.6978975107,2.121177203495864e6,607275.4661726978,1.2583230344434269
Spain,2021,1.1419484240687678e6,628143.081615676,239801.27553378313,31048.156021813473,230668.2687863943,1.3211978925963582e6,488908.40188557166,558455.4949625658,2.2635850029543797e6,652772.9336062424,1.2517237818035831
Spain,2022,1.2146970018010384e6,670816.1175265742,243503.01938764701,32974.891407988136,248869.93678708904,1.3279169756683265e6,506773.3163823852,579407.2465303529,2.408463701131277e6,699580.1096253511,1.2382552996919023
Spain,2023,1.2445870934503332e6,675817.2541589803,244232.27135995746,37140.81534293929,254714.89588007514,1.309083279320603e6,523672.5332801516,591471.8053547391,2.4684209965529516e6,722145.0416433299,1.2657828514295673
Spain,2024,1.2875879279293832e6,698678.7591965952,248580.63526162345,35118.67746702955,261223.6821915153,1.3087818902788658e6,544110.5448906908,616748.9077150449,2.554421695548449e6,752630.5516581945,1.2586115206952135
Sweden,1995,279110.71003732726,131355.67496615942,71120.08969468258,14163.829525411214,54551.184762842335,205936.39334399826,156769.07721126106,122575.30388175616,669590.4183127184,262019.8157183893,0.5396270891212208
Sweden,1996,283871.89965308213,134046.34625118828,73223.62004469191,13860.171113223621,56845.64006963049,194186.47143791898,164307.09021099028,128592.6986752923,671044.3586336871,266752.48046149156,0.554084783285073
Sweden,1997,292571.3085174749,138126.0813683326,73960.0326264274,12621.607593059469,57660.28968312818,193998.59113154383,167338.96880715803,132355.52919076575,672949.3978453854,270346.1708451278,0.5365389408668692
Sweden,1998,304995.0753844988,142075.6622976488,77296.51236204762,13097.456878046316,62713.33686895471,189546.0514685456,174691.51703411876,131552.76914917797,677979.8374957307,273077.5275244952,0.49216893030407666
Sweden,1999,317806.5798898412,149339.78808012448,80530.41717094375,14050.559438832217,67228.2461036876,198577.6916047126,180132.63516684368,138140.02025341467,687498.9697677512,276530.34556741506,0.5059564847767958
Sweden,2000,332526.0273972603,156318.04138735062,81396.4441853687,13040.396385893326,72302.53570387642,160406.41212474497,186940.83357621686,149818.7117458467,695933.5427879235,279356.4717905885,0.41376791187423784
Sweden,2001,337050.66254857025,156730.97040948487,83176.37242203845,13950.259041546276,74759.76387366741,174372.19786788878,181967.4703596692,156221.60506127327,709446.389883432,280645.2001963603,0.41540906325862353
Sweden,2002,344727.24626078096,160180.50147385278,87413.78264614192,14948.142217693512,74691.82527263244,171991.70275483097,179919.21103388042,159006.51406528623,724759.8006691729,283206.5592583692,0.411295601197539
Sweden,2003,351211.0320284698,162707.11743772242,90254.0925266904,14706.99881376038,74102.25385527876,174529.06287069988,185096.55990510082,161483.5112692764,732490.7970761909,284708.77054334315,0.418916225809426
Sweden,2004,365888.4334132713,167478.29271462158,91515.19805313708,15087.36074850264,78106.77031034036,180172.9494737091,193350.4235135678,166081.2295478978,747503.4106597136,288388.36572648154,0.41683361941024966
Sweden,2005,376108.77213906613,172822.94710477666,93586.49889677382,14373.904228039833,80899.99403661519,182185.58053551195,204105.19410817578,170483.034170195,761910.818139132,290812.96493549045,0.40614181671763677
Sweden,2006,393696.83866066736,176128.0897563256,96824.63624145386,16007.245953368783,88808.50815169753,177045.98842984863,210031.6718284345,175883.48039502132,777455.7872336239,292740.31254399393,0.384786935336737
Sweden,2007,406393.063058973,181147.56889272254,98161.46093430789,16489.42207291052,95542.17551187178,156403.05080128933,214676.7603395832,184485.51777364142,797103.0439328821,294844.02764045075,0.3390894494180942
Sweden,2008,402640.7341460074,180179.65575491943,99584.41765968133,17457.197644158336,96615.30383965668,135475.1632196503,210640.09496416018,187635.02716522853,821800.52030558,297143.8956289385,0.29478512712268
Sweden,2009,385509.3596059113,181669.58128078817,100536.45320197045,17367.9802955665,85068.34975369458,164918.84236453203,199983.00492610838,183195.6896551724,846679.647355988,300277.75038669514,0.3473692574854585
Sweden,2010,407678.2860020582,189440.8924700576,102491.73436097305,18558.82288541963,89879.90190711831,167882.79214381118,206636.81548466205,187063.78226883578,858287.436001173,303425.1957506063,0.37614831416168637
Sweden,2011,420575.0661172273,193747.87297291754,105272.15695922257,18758.43122783279,94236.93544088402,161063.61604854747,209394.38669864894,195949.2178690776,871039.626642984,307022.3063649827,0.37359323616251816
Sweden,2012,418833.455684432,195073.45959966717,108173.54279841432,19281.162824842162,93222.72794009688,161950.86379875688,210184.30969510102,202129.3006411197,887372.5321213775,310121.9519160294,0.39504270194848723
Sweden,2013,423598.5206017761,197994.14404869685,111581.01053685976,19589.505518848844,93046.34677248474,170325.3520312831,215258.22048427176,206179.18440467707,902182.6097705993,313641.17744518694,0.41747549011449153
Sweden,2014,433321.2314119461,201532.0037797782,113992.34097577957,20344.457154224896,98334.41090167603,193357.23877256678,216362.26189884119,210366.63848411004,912069.4895913424,315430.6677272318,0.44860875929524296
Sweden,2015,452337.2,207415.7,117131.0,20385.5,105127.9,206221.6,226501.2,214730.8,931316.57481751,319084.26642351726,0.45590236664152317
Sweden,2016,461978.4903405696,210484.06691894046,122437.46265684126,21289.68333001394,110280.82055367457,197732.12507468634,237327.42481577376,221495.0209121689,956575.4810919315,323043.46550815814,0.42980918841831806
Sweden,2017,470677.4116807423,214444.8078981801,124055.05332857539,22847.52785377265,115698.52503865826,193091.4713928869,242665.73490345347,227186.47159113438,970989.460644214,324285.6518655122,0.41386817205523896
Sweden,2018,479007.43574712286,218380.0767229233,126412.84337622,24370.841175321137,117902.04971563153,192483.10758693036,246815.9986835745,234210.8132012794,994526.856902538,328514.42246704234,0.39071856934347005
Sweden,2019,491503.83499170817,219324.21227197346,127232.37976782753,24971.496683250414,117180.14096185738,179428.2752902156,247116.811774461,237049.0257048093,1.0310995159267766e6,338554.72991938563,0.35220966282576505
Sweden,2020,481996.61266420013,210522.31508271754,128231.73006159709,25870.172290383394,118246.34802859074,203695.42205599186,240627.56444507174,235270.02913512042,1.013479938055e6,372094.143135657,0.4191971368495205
Sweden,2021,507184.40699861315,221401.52738463876,132002.03271338742,25620.832462622766,127383.40394004446,186973.06179828642,254685.87929101996,243534.6416155322,1.06414788390525e6,390124.33371605055,0.38810637173342405
Sweden,2022,513552.698263726,229356.5462224308,132195.58892538716,26271.60957297044,131422.24307836697,167554.85687470675,258609.10370717975,243158.32942280624,1.0751870208821264e6,393590.6315972263,0.3476365728455762
Sweden,2023,512503.6390101892,227210.3156362522,135390.90630506398,27783.459741055693,130237.11024285603,169653.91097831915,251729.96629127403,245076.03616026966,1.0706729481439954e6,391357.38254221703,0.3456744235848789
Sweden,2024,516707.77777777775,227883.70370370368,137267.68518518517,28576.75925925926,129868.88888888888,175496.66666666666,254003.33333333328,249637.68518518517,1.0771190792853618e6,393126.7752220576,0.3668154576947641
